user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,expense_income_diff,savings_delay_ratio,debt_duress
1153,4839.76,2516.88,0.23,3283.88,0,657.0,0.22,443.67,614.24,2,604.23,28,0,900.06,1070.96,2,1084.68,5,2,3.7,Low,2322.88,0,2022,9,0.5200423161479082,961.0,0.09167190108600426
1101,4910.43,3607.76,0.23,2669.79,1,703.0,0.53,358.36,376.48,2,508.14,93,0,384.72,1467.39,1,511.58,4,0,80.2,High,1302.67,0,2022,10,0.734713660514456,1367.12,0.07297935211376601
1516,4185.69,3291.93,0.31,2665.39,0,636.0,0.3,791.34,389.57,4,959.75,78,0,372.64,3316.95,2,1066.45,7,1,4.8,Medium,893.76,0,2022,11,0.7864724812396523,1771.6299999999999,0.18905843481003134
1227,3996.62,3481.53,0.25,3488.47,1,702.0,0.16,601.1,370.59,9,726.06,58,0,293.25,2072.35,1,1201.78,3,2,53.1,Medium,515.09,0,2022,12,0.871118595212955,2973.3799999999997,0.15040208976585215
1959,4965.45,2158.98,0.29,3643.43,0,743.0,0.22,424.54,632.01,3,1024.02,33,0,404.35,1720.8,2,1513.19,1,0,7.2,Low,2806.47,0,2023,1,0.4348004712563816,836.96,0.08549879668509401
1428,3053.5,3055.04,0.29,3860.91,2,675.0,0.13,865.53,938.03,2,966.04,98,0,69.57,3514.52,2,1256.0,0,1,49.7,Low,0.0,0,2023,2,1.0005043392827901,3860.91,0.28345505158015394
1266,4921.78,2417.36,0.12,2767.36,2,684.0,0.39,510.84,204.06,6,519.09,99,0,352.17,2599.17,2,1894.87,7,2,27.6,Medium,2504.42,0,2023,3,0.4911556388136,262.94000000000005,0.10379171763061332
1328,4645.98,3193.42,0.28,2995.61,1,751.0,0.52,49.64,314.51,3,1305.97,55,0,523.78,2111.14,2,1760.6,9,2,90.8,High,1452.56,0,2023,4,0.6873512154593865,1543.0500000000002,0.010684505744751377
1025,3739.61,1449.66,0.27,3455.02,1,707.0,0.51,631.62,215.01,3,1332.53,31,0,403.53,2792.54,2,1643.73,0,2,26.9,Medium,2289.95,0,2023,5,0.38765004906928796,1165.0700000000002,0.16889996550442427
1242,4842.62,3266.11,0.1,4274.44,1,665.0,0.32,419.24,783.27,4,783.15,31,0,368.01,1750.69,2,1276.29,8,1,30.7,Medium,1576.51,0,2023,6,0.6744510203154491,2697.9299999999994,0.08657297082984004
1482,4848.42,2249.99,0.35,4187.3,1,660.0,0.19,209.79,818.79,6,973.52,85,0,606.61,2530.02,2,1299.04,4,2,71.2,Low,2598.43,0,2023,7,0.4640666443913687,1588.8700000000003,0.04326976623312337
1396,4041.81,3759.39,0.22,2618.54,0,726.0,0.2,437.52,259.78,5,1103.0,57,0,937.03,1717.98,1,1447.43,7,2,36.1,Medium,282.42,0,2023,8,0.9301253646262442,2336.12,0.10824853221700179
1990,1647.78,3034.93,0.13,3153.17,2,667.0,0.29,435.35,948.11,5,481.43,43,0,925.28,2206.3,2,1424.42,6,1,63.4,Medium,0.0,0,2023,9,1.8418296131765162,3153.17,0.26420395926640694
1171,5306.27,3696.89,0.08,3383.34,1,699.0,0.58,700.74,543.37,8,808.38,29,0,977.02,2531.66,2,1411.12,2,2,25.7,High,1609.38,0,2023,10,0.696702203242579,1773.96,0.13205886620922042
1329,5344.28,2860.93,0.15,3085.08,1,633.0,0.42,491.61,494.4,1,1745.29,71,0,505.87,2400.02,0,864.91,5,2,13.0,Medium,2483.35,0,2023,11,0.5353256191666604,601.73,0.09198806948737717
1830,4607.04,2408.0,0.32,3268.39,1,726.0,0.34,626.08,504.93,1,234.64,23,0,669.5,1434.77,2,1220.57,0,2,59.7,Medium,2199.04,0,2019,1,0.5226783357643954,1069.35,0.1358963672987428
1949,2766.05,3005.96,0.4,2759.26,1,646.0,0.29,423.82,312.63,7,1420.04,47,0,601.36,2113.19,0,1360.71,4,2,84.4,Medium,0.0,0,2019,1,1.0867337900616403,2759.26,0.15322210372191392
1603,1109.22,4081.71,0.27,2530.93,2,819.0,0.13,304.89,969.37,9,403.16,33,0,518.14,2066.86,0,1038.55,4,2,71.6,Medium,0.0,0,2019,3,3.6798020230432194,2530.93,0.27486882674311675
1299,3033.43,3264.14,0.16,3004.84,0,682.0,0.37,695.7,148.08,3,912.48,28,0,390.15,2203.19,2,910.4,1,1,77.4,Medium,0.0,0,2019,4,1.0760558180014044,3004.84,0.22934433957599157
1153,4882.49,3607.51,0.19,1383.52,1,619.0,0.56,507.26,1226.36,3,651.69,83,0,541.66,1637.07,2,1816.63,4,2,91.0,High,1274.98,0,2019,5,0.7388668486776215,108.53999999999996,0.10389370997175622
1153,2418.33,3270.89,0.26,3282.14,2,648.0,0.47,448.88,271.33,8,981.3,77,0,905.31,2731.44,1,1183.99,8,0,64.6,High,0.0,0,2019,5,1.3525408029507966,3282.14,0.18561569347442244
1400,3681.75,3674.49,0.19,3213.16,1,678.0,0.32,184.37,531.02,2,2319.0,91,0,632.4,2476.24,1,810.13,8,2,84.2,High,7.26,0,2019,6,0.9980281116316968,3205.8999999999996,0.050076729815984246
1387,4298.25,4202.56,0.28,3467.47,1,629.0,0.5,294.49,498.57,8,1768.46,90,0,468.41,1058.61,2,1291.15,7,0,41.1,High,95.69,0,2019,7,0.9777374512883151,3371.7799999999997,0.06851393008782644
1548,3536.27,2603.5,0.26,2996.39,1,697.0,0.55,651.73,363.09,6,540.26,32,0,236.07,1881.39,2,1484.19,7,2,79.8,Medium,932.77,0,2019,8,0.7362277201684261,2063.62,0.1842987102229185
1521,4900.43,3829.43,0.07,2610.75,1,710.0,0.33,404.32,318.27,6,357.73,94,0,702.48,3137.2,2,898.59,5,2,42.2,High,1071.0,0,2019,9,0.7814477505035272,1539.75,0.08250704530010632
1444,4179.78,2074.66,0.34,3144.57,0,650.0,0.33,772.96,503.12,3,1086.71,57,0,581.49,1420.39,0,1060.51,4,2,98.4,Medium,2105.12,0,2019,10,0.4963562675547517,1039.4500000000003,0.1849283933604161
1383,3308.17,3601.86,0.31,3065.33,2,637.0,0.16,410.41,183.93,1,524.91,55,0,675.62,2092.01,2,1919.94,6,0,47.8,Medium,0.0,0,2019,11,1.088777178923695,3065.33,0.12405952535691939
1045,3655.81,3709.65,0.2,2990.21,1,740.0,0.18,404.11,655.25,2,1089.33,32,0,427.1,2487.47,1,919.49,8,0,75.8,Medium,0.0,0,2019,12,1.0147272423895115,2990.21,0.1105391144506963
1533,4768.97,3790.59,0.36,2980.38,1,664.0,0.25,107.69,489.18,9,1080.48,79,0,333.22,1456.47,2,1543.19,5,2,78.2,Medium,978.38,0,2020,1,0.7948445890831772,2002.0,0.022581395982780347
1814,3983.3,2861.59,0.19,2723.19,1,670.0,0.49,99.55,914.84,2,802.59,55,0,638.14,1000.0,2,1560.35,3,2,66.6,High,1121.71,0,2020,2,0.7183968066678382,1601.48,0.024991840935907412
1874,4608.24,3625.17,0.06,2930.12,0,620.0,0.55,515.45,416.9,7,1164.02,48,0,51.5,1419.08,2,1110.61,2,1,6.6,High,983.07,0,2020,3,0.7866712671215041,1947.0499999999997,0.11185398329948094
1947,4400.6,2105.98,0.05,2493.16,1,728.0,0.31,743.62,406.5,5,747.85,73,0,535.63,2613.22,2,1376.96,4,2,10.9,Medium,2294.62,0,2020,4,0.4785665591055765,198.53999999999996,0.1689815025223833
1595,4161.28,2325.95,0.34,2739.99,0,534.0,0.29,374.71,558.17,3,316.39,57,0,335.98,2826.47,2,858.22,4,2,60.2,Low,1835.33,0,2020,5,0.5589506113503537,904.6599999999999,0.09004681251922486
1951,4776.77,3320.25,0.28,2321.48,0,702.0,0.49,700.79,80.67,9,991.12,66,0,606.3,1000.0,0,1763.19,1,1,45.5,High,1456.52,0,2020,6,0.6950826604588456,864.96,0.14670792188026635
1448,2489.96,2501.32,0.1,3124.68,1,684.0,0.23,275.86,337.93,2,162.64,93,0,249.32,2671.5,2,1490.2,5,2,81.0,Medium,0.0,0,2020,7,1.0045623222863018,3124.68,0.11078892833619818
1450,4847.53,2112.68,0.27,3475.64,1,599.0,0.27,786.34,15.05,5,855.35,26,0,319.31,2766.37,2,956.5,7,2,29.8,Low,2734.85,0,2020,8,0.43582608049872823,740.79,0.16221457113210233
1468,5307.88,3579.79,0.23,3232.05,1,785.0,0.45,171.89,408.3,6,1042.7,21,0,575.53,2934.35,0,1288.24,4,2,17.4,High,1728.09,0,2020,9,0.6744293390204752,1503.9600000000003,0.03238392729300587
1907,3318.71,2329.68,0.09,2790.08,2,707.0,0.6,407.81,413.09,2,850.54,27,0,565.29,1521.31,2,759.78,3,0,72.6,High,989.03,0,2020,10,0.701983602062247,1801.05,0.12288208370119715
1504,3884.53,1533.49,0.36,2926.77,2,617.0,0.3,441.12,307.95,5,1867.36,62,0,411.34,2152.77,0,1789.67,0,2,98.0,Low,2351.04,0,2020,11,0.39476847906953993,575.73,0.11355813959475149
1545,5962.96,2471.79,0.26,2885.02,0,734.0,0.24,774.16,0.0,5,630.68,83,0,846.79,1731.64,2,894.15,1,2,71.8,Low,3491.17,1,2020,12,0.41452399479453156,-606.1500000000001,0.12982813904503804
1953,4042.72,3485.08,0.32,2916.12,2,708.0,0.15,579.36,440.4,4,710.16,84,0,511.6,2203.96,2,1315.0,5,1,74.6,Medium,557.64,0,2021,1,0.8620631653935964,2358.48,0.14330945502038234
1707,4475.73,3712.6,0.25,3709.59,1,712.0,0.33,754.26,477.1,1,1177.57,99,0,677.15,2384.39,2,1489.97,0,0,16.9,Medium,763.13,0,2021,2,0.8294959704897302,2946.46,0.16852222989322413
1023,3412.32,3744.9,0.27,3278.37,2,656.0,0.57,393.9,468.22,7,220.79,55,0,327.87,2762.58,1,1020.83,0,2,73.0,High,0.0,0,2021,3,1.0974644816429877,3278.37,0.11543466028977352
1904,3303.22,1881.78,0.1,2168.76,1,663.0,0.13,363.79,20.9,1,152.38,58,0,504.4,3227.41,2,2052.41,4,0,37.7,Medium,1421.44,0,2021,4,0.5696804935789926,747.3200000000002,0.1101319318725365
1222,2599.55,3789.75,0.33,3159.22,1,661.0,0.54,711.83,613.68,6,1012.33,43,0,566.23,2455.42,2,863.18,9,2,17.4,High,0.0,0,2021,5,1.457848473774307,3159.22,0.2738281625665981
1220,4128.81,1695.2,0.25,3204.47,0,620.0,0.34,511.82,311.14,5,1266.15,48,0,881.72,1851.74,2,1728.87,6,2,90.3,Medium,2433.61,0,2021,6,0.41057835066278175,770.8599999999997,0.12396307895010909
1521,3737.23,2423.81,0.11,2830.88,1,671.0,0.11,327.37,545.56,3,488.43,42,0,671.32,2644.04,2,1420.81,4,2,12.1,Medium,1313.42,0,2021,7,0.6485578891317901,1517.46,0.08759696352646211
1821,2284.2,2988.99,0.14,3183.29,1,668.0,0.53,637.64,556.43,2,973.15,97,0,700.0,1727.01,2,1288.5,7,1,26.4,High,0.0,0,2021,8,1.3085500394011031,3183.29,0.2791524384905
1427,3755.48,2775.44,0.26,1836.01,2,702.0,0.36,577.77,374.88,8,1457.83,51,0,544.51,2032.99,2,1312.42,0,2,57.1,High,980.04,0,2021,9,0.7390373534142107,855.97,0.1538471779905631
1322,4568.97,2828.91,0.37,2403.58,1,731.0,0.41,524.67,269.48,1,893.3,77,0,509.65,2451.62,2,1302.44,5,1,51.1,High,1740.06,0,2021,10,0.6191570529025141,663.52,0.11483332129560928
1946,1763.54,1386.95,0.34,2305.12,1,695.0,0.53,544.13,867.44,7,311.57,52,0,757.33,1572.16,2,1359.72,2,2,79.5,Medium,376.59,0,2021,11,0.7864579198657247,1928.53,0.3085441781870556
1929,3531.89,3582.43,0.27,1940.86,1,651.0,0.15,375.92,102.71,8,0.0,90,1,577.1,2660.43,2,964.84,3,1,71.3,Medium,0.0,0,2021,12,1.0143096189292418,1940.86,0.10643593090385035
1819,3445.74,1742.69,0.23,3460.53,0,720.0,0.35,245.83,609.07,9,1116.5,86,0,480.47,2715.79,2,1805.71,5,2,85.6,Medium,1703.05,0,2022,1,0.5057520300428936,1757.4800000000002,0.07134316576410293
1883,2620.15,4298.9,0.05,2433.38,1,659.0,0.43,374.14,76.29,3,796.27,30,0,389.36,2926.15,2,1403.57,4,0,15.0,High,0.0,0,2022,2,1.640707593076732,2433.38,0.142793351525676
1390,3931.59,2936.45,0.28,2502.89,1,737.0,0.15,589.31,0.0,9,1311.01,36,0,197.44,3500.06,2,1483.48,5,1,69.4,Medium,995.14,0,2022,3,0.746886119864991,1507.75,0.1498910110158994
1145,5372.78,1974.89,0.39,3299.63,2,669.0,0.58,483.65,217.59,9,900.37,67,0,717.24,2496.33,2,1012.47,5,2,46.5,Medium,3397.89,1,2022,4,0.3675732116334561,-98.25999999999976,0.09001857511381445
1280,3234.55,2722.99,0.13,2028.71,2,731.0,0.17,100.99,0.0,5,519.68,80,0,371.76,2873.39,2,1375.56,1,2,42.8,Medium,511.56,0,2022,5,0.8418450789136046,1517.15,0.03122227203165819
1545,5440.42,3301.02,0.38,2916.43,1,746.0,0.34,466.68,292.61,5,795.3,71,0,417.48,3003.69,1,616.1,6,2,1.5,High,2139.4,0,2022,6,0.606758301748762,777.0299999999997,0.08578014197433287
1809,4484.71,3651.18,0.1,2963.63,2,713.0,0.15,229.95,152.82,3,1571.91,61,0,752.06,2318.77,1,945.4,0,2,94.3,Medium,833.53,0,2022,7,0.814139598770043,2130.1000000000004,0.05127421839985194
1312,3362.56,3815.77,0.24,1918.74,1,738.0,0.34,138.93,81.05,8,621.04,64,0,487.1,2588.28,1,1126.21,9,0,21.1,High,0.0,0,2022,8,1.1347812381043014,1918.74,0.04131673486867149
1377,3773.76,2722.33,0.16,2631.65,0,727.0,0.12,418.51,363.66,1,1044.75,77,0,473.65,1270.88,2,918.15,9,2,28.1,Medium,1051.43,0,2022,9,0.7213839777834308,1580.22,0.11090000423980327
1290,3574.91,3462.02,0.39,3199.02,1,641.0,0.34,428.94,527.66,6,0.0,69,0,479.37,2878.42,0,1054.46,7,2,47.9,Medium,112.89,0,2022,10,0.9684215826412413,3086.13,0.11998623741576711
1841,4866.85,2570.82,0.17,2763.03,1,825.0,0.15,505.62,45.06,3,240.49,97,0,655.74,1988.59,2,1064.44,6,0,85.4,Medium,2296.03,0,2022,11,0.5282307858265614,467.0,0.10389060686070045
1454,5597.8,3625.7,0.15,2834.22,1,725.0,0.41,400.79,282.1,5,915.93,72,0,636.49,2955.68,2,1378.87,5,1,84.2,High,1972.1,0,2022,12,0.6477008824895494,862.1199999999999,0.07159777055271714
1521,4284.37,1642.13,0.37,3856.76,1,657.0,0.58,396.85,601.29,1,262.08,76,0,565.6,2690.95,2,1123.6,1,1,79.0,Medium,2642.24,0,2023,1,0.3832838900468447,1214.5200000000004,0.09262738745719908
1551,3877.85,3525.77,0.31,2382.55,0,738.0,0.58,575.95,0.0,9,1515.87,75,0,603.99,2056.89,2,1202.74,4,1,75.3,High,352.08,0,2023,2,0.909207421638279,2030.4700000000003,0.14852302177753138
1540,1569.56,2793.71,0.21,3603.11,1,642.0,0.13,718.77,595.35,2,773.68,31,0,372.71,2317.02,2,1540.51,6,0,45.4,Low,0.0,0,2023,3,1.7799319554524835,3603.11,0.45794362751344325
1535,4920.86,2915.83,0.33,2621.29,2,749.0,0.29,304.05,215.04,3,0.0,21,0,772.19,1090.99,2,1050.71,5,2,74.7,Medium,2005.03,0,2023,4,0.5925447990798357,616.26,0.06178798014981122
1160,5301.4,2448.57,0.18,3072.38,0,613.0,0.22,665.33,188.58,5,1091.07,41,0,752.16,2916.11,0,1381.95,7,2,2.6,Low,2852.83,0,2023,5,0.4618723356094617,219.55000000000018,0.1255008111065002
1982,4127.0,2245.22,0.08,2412.52,2,637.0,0.25,683.2,700.22,9,679.31,26,0,598.07,2167.09,2,348.28,7,2,40.8,Medium,1881.78,0,2023,6,0.5440319844923673,530.74,0.1655439786770051
1041,3716.17,3544.98,0.05,3161.94,1,722.0,0.13,612.74,383.06,2,251.83,85,0,628.02,2551.47,2,1084.37,3,2,95.6,Medium,171.19,0,2023,7,0.9539337543761454,2990.75,0.1648848142038712
1596,4472.59,3789.99,0.24,2348.01,1,757.0,0.33,543.4,720.54,3,1153.85,88,0,119.54,1201.72,0,814.9,1,2,4.1,High,682.6,0,2023,8,0.8473814948385611,1665.4100000000003,0.12149559874703471
1142,3099.39,1935.96,0.37,2527.74,2,621.0,0.32,526.39,948.05,3,1131.99,24,0,433.98,1620.02,2,1179.57,3,0,57.5,Medium,1163.43,0,2023,9,0.6246261361106541,1364.3099999999997,0.16983664527536063
1359,4057.35,2628.82,0.24,1907.53,2,637.0,0.36,827.69,333.87,6,1131.59,74,0,539.71,1918.68,2,883.56,9,2,93.1,High,1428.53,0,2023,10,0.6479155113559344,479.0,0.20399768321687803
1897,5045.76,2943.55,0.32,3155.78,2,650.0,0.53,144.9,252.05,7,916.85,74,0,236.15,2533.14,0,1414.57,9,2,16.8,High,2102.21,0,2023,11,0.5833709887113141,1053.5700000000002,0.028717180365296805
1350,4321.35,2625.65,0.31,2295.58,1,730.0,0.36,17.83,390.25,3,1227.29,35,0,815.99,2339.96,2,2038.91,3,2,25.3,High,1695.7,0,2019,1,0.6075994770152845,599.8799999999999,0.004126025431867355
1468,3564.99,3331.22,0.39,2794.13,0,716.0,0.38,632.31,93.92,6,386.61,60,0,452.95,1503.92,0,1488.96,2,2,88.5,High,233.77,0,2019,1,0.9344261835236565,2560.36,0.17736655642792826
1248,2892.45,2130.26,0.2,2538.22,1,729.0,0.18,638.77,214.55,7,1180.42,92,0,658.61,1907.56,2,656.83,8,0,61.8,Low,762.19,0,2019,3,0.7364898269633011,1776.0299999999997,0.22084046396653356
1591,5086.99,4411.41,0.27,3689.49,0,725.0,0.41,434.13,369.37,2,1400.26,65,0,526.69,2260.32,2,1261.53,9,2,60.3,High,675.58,0,2019,4,0.8671945492324538,3013.91,0.08534123322436254
1867,3828.6,3528.71,0.31,2538.04,1,698.0,0.41,454.53,581.38,3,839.97,65,0,341.79,2145.27,2,300.0,5,0,71.7,High,299.89,0,2019,5,0.9216711069320378,2238.15,0.11871963642062372
1251,2439.82,2531.33,0.28,3031.39,1,667.0,0.54,764.21,596.93,6,994.2,29,0,414.44,2902.04,2,1130.55,4,0,10.6,Medium,0.0,0,2019,5,1.037506865260552,3031.39,0.3132239263552229
1841,5502.74,4024.48,0.37,3064.05,1,567.0,0.31,435.03,624.49,6,1343.09,62,0,778.98,1213.66,1,971.14,3,1,86.8,High,1478.26,0,2019,6,0.7313592864645613,1585.7900000000002,0.0790569788868818
1260,3800.93,4495.05,0.4,2830.46,2,655.0,0.57,481.3,303.55,7,1656.36,97,0,589.95,2420.79,0,1787.11,0,2,10.5,High,0.0,0,2019,7,1.1826184644284425,2830.46,0.12662690446811703
1669,4345.13,2819.94,0.38,2765.32,1,556.0,0.2,501.96,838.36,5,1018.21,38,0,445.35,2234.88,1,1464.63,0,1,47.2,Medium,1525.19,0,2019,8,0.6489886378543335,1240.13,0.11552243546223012
1974,4319.02,2586.75,0.31,4263.15,0,750.0,0.58,775.89,67.54,6,1108.64,45,0,363.63,1766.05,0,1461.33,2,0,54.8,Medium,1732.27,0,2019,9,0.598920588466828,2530.8799999999997,0.1796449194493195
1207,5299.3,3674.03,0.34,2011.2,1,757.0,0.24,65.96,89.8,5,1123.02,49,0,411.15,2304.77,0,1022.64,3,2,58.8,Medium,1625.27,0,2019,10,0.6933047761025041,385.93000000000006,0.012446926952616382
1577,6206.68,3557.51,0.29,2942.37,2,686.0,0.12,0.0,357.43,1,1548.86,48,0,578.17,1968.0,2,1749.92,5,1,35.3,Medium,2649.17,0,2019,11,0.5731743863063667,293.1999999999998,0.0
1894,5774.37,3152.04,0.28,2539.08,1,720.0,0.57,336.22,30.64,8,1733.47,59,0,804.41,2943.47,2,1035.16,8,2,33.8,High,2622.33,1,2019,12,0.5458673413723055,-83.25,0.058226265376136274
1077,4808.33,3498.61,0.21,2693.97,1,684.0,0.38,556.76,309.92,2,1964.99,61,0,135.1,2591.46,2,1277.19,0,1,55.1,High,1309.72,0,2020,1,0.7276143692300654,1384.2499999999998,0.11579072151869776
1471,2459.45,2956.95,0.18,2297.71,2,583.0,0.19,520.45,500.02,1,1336.18,41,0,360.11,2893.8,0,1228.09,3,2,35.2,Medium,0.0,0,2020,2,1.2022809977840574,2297.71,0.2116123523552014
1543,5932.37,4386.94,0.31,2431.95,0,742.0,0.59,318.04,203.91,8,719.68,22,0,622.29,1326.26,0,437.88,6,2,87.0,High,1545.43,0,2020,3,0.7394919736968529,886.5199999999998,0.05361095144099239
1347,3989.47,1511.71,0.08,3296.36,2,730.0,0.17,503.55,151.56,3,740.54,21,0,858.32,1474.71,0,1445.16,9,2,45.4,Medium,2477.76,0,2020,4,0.378925020115454,818.5999999999999,0.1262197735538806
1588,5608.86,2150.71,0.16,3184.14,1,653.0,0.23,223.14,535.09,6,600.66,69,0,398.53,2137.22,2,678.82,3,0,73.1,Low,3458.15,1,2020,5,0.38344868654236336,-274.0100000000002,0.03978348541414833
1442,2903.88,3335.29,0.3,3000.81,2,674.0,0.57,323.6,634.25,1,1500.45,64,0,275.59,2740.17,0,1165.54,4,2,84.6,High,0.0,0,2020,6,1.1485633015138366,3000.81,0.11143711172637988
1150,4465.17,601.26,0.25,2550.48,1,724.0,0.13,509.12,432.76,2,1381.88,58,0,447.67,2185.76,2,1637.94,4,2,51.1,Low,3863.91,1,2020,7,0.1346555674252044,-1313.4299999999998,0.11402029485999413
1389,4090.73,3021.5,0.37,3065.44,1,721.0,0.2,483.43,319.32,2,812.75,20,0,217.34,1579.18,2,1275.52,0,1,28.4,Medium,1069.23,0,2020,8,0.7386212240846988,1996.21,0.11817695130209034
1157,4009.2,2438.27,0.1,2879.08,1,728.0,0.49,281.58,307.6,1,1713.7,43,0,297.52,2644.73,1,1016.34,3,2,76.7,High,1570.93,0,2020,9,0.6081687119624863,1308.1499999999999,0.07023346303501946
1649,1967.67,2324.86,0.23,2986.8,1,802.0,0.11,204.03,600.39,6,805.97,87,0,816.44,2086.0,2,1943.28,3,1,20.6,Low,0.0,0,2020,10,1.1815294231248126,2986.8,0.10369116772629557
1353,4915.31,3145.92,0.35,2964.17,1,693.0,0.34,527.76,352.61,2,1212.05,41,0,489.32,2699.6,2,1930.17,7,2,3.5,Medium,1769.39,0,2020,11,0.6400247390296848,1194.78,0.10737064396752187
1171,4392.22,3310.38,0.08,3118.05,0,688.0,0.32,317.04,694.36,9,951.68,40,0,509.32,1472.63,2,480.72,7,2,72.1,Medium,1081.84,0,2020,12,0.7536917549667366,2036.2100000000003,0.0721821766669247
1607,4312.67,2589.56,0.05,2770.19,1,640.0,0.19,435.89,438.83,6,1130.21,61,0,637.71,3187.98,2,1072.84,2,2,21.5,Medium,1723.11,0,2021,1,0.6004540110882586,1047.0800000000002,0.10107195774311505
1957,5235.6,2171.01,0.37,2678.95,0,638.0,0.15,644.16,518.6,7,988.03,24,0,470.98,2977.5,2,672.5,3,2,6.4,Low,3064.59,1,2021,2,0.4146630758652304,-385.6400000000003,0.12303460921384367
1941,4150.8,2183.36,0.05,3407.11,1,645.0,0.1,661.46,152.37,5,1216.71,49,0,635.91,2428.28,0,804.73,0,2,31.1,Medium,1967.44,0,2021,3,0.5260094439626096,1439.67,0.15935723234075358
1642,3883.98,4760.54,0.33,1777.72,1,578.0,0.45,448.72,315.16,8,814.04,93,0,585.99,2390.49,2,1385.15,1,2,48.7,High,0.0,0,2021,4,1.225686023100016,1777.72,0.11553097595765169
1540,4289.35,1883.55,0.36,2570.89,2,725.0,0.49,596.78,617.49,5,1321.22,87,0,172.05,3274.46,2,991.98,2,2,41.9,Medium,2405.8,0,2021,5,0.43912247776469626,165.0899999999997,0.1391306375091797
1866,2587.89,1265.01,0.14,3189.09,1,533.0,0.46,355.5,380.76,1,321.91,98,0,443.39,2414.48,2,1245.87,5,2,69.8,High,1322.88,0,2021,6,0.4888190765449845,1866.21,0.13737059921403152
1465,4842.11,4915.78,0.13,4056.42,2,725.0,0.16,326.09,251.54,9,599.78,33,1,488.9,2870.97,1,949.0,3,2,44.6,Medium,0.0,0,2021,7,1.0152144416380462,4056.42,0.06734460803244867
1331,3714.16,3752.83,0.18,2903.44,1,634.0,0.54,28.62,192.2,9,1023.73,44,0,739.31,2041.09,2,1669.49,2,2,75.5,High,0.0,0,2021,8,1.0104115062355956,2903.44,0.007705645421845047
1313,3465.48,812.73,0.27,3439.43,0,723.0,0.17,366.48,438.91,1,472.66,71,0,704.15,3518.15,0,753.28,8,2,74.4,Low,2652.75,0,2021,9,0.23452162470999688,786.6799999999998,0.10575158419612868
1141,3298.01,3312.21,0.37,3043.58,1,654.0,0.37,618.12,269.51,5,1287.75,30,0,666.64,2628.05,2,2006.26,0,2,78.2,Medium,0.0,0,2021,10,1.0043056267264199,3043.58,0.1874221121221585
1763,2574.9,3300.72,0.25,3085.71,0,649.0,0.25,695.49,241.65,8,1481.63,83,0,405.45,2482.99,2,1682.25,0,1,25.8,Medium,0.0,0,2021,11,1.2818827915647208,3085.71,0.27010369334731443
1132,3609.54,3008.81,0.07,2974.01,1,642.0,0.3,392.84,659.34,2,449.12,65,0,65.08,1951.36,2,1208.15,0,0,73.6,Medium,600.73,0,2021,12,0.83357159083983,2373.28,0.10883381261878244
1897,4196.07,2947.04,0.36,2608.55,2,677.0,0.53,0.0,429.86,9,1127.63,86,0,338.65,1772.4,2,1615.93,1,2,7.6,High,1249.03,0,2022,1,0.7023333738474334,1359.5200000000002,0.0
1084,4176.41,3269.49,0.11,3026.66,1,754.0,0.11,359.2,617.11,9,423.96,78,0,606.27,1049.19,0,1616.71,3,1,25.1,Medium,906.92,0,2022,2,0.7828469905971875,2119.74,0.08600688150828104
1372,3984.54,2371.1,0.27,2890.87,1,679.0,0.35,343.75,548.56,2,1801.51,58,0,145.23,1888.25,2,973.15,2,2,84.3,Medium,1613.44,0,2022,3,0.5950749647387151,1277.4299999999998,0.08627093717217044
1332,3077.62,2409.3,0.1,2064.75,1,684.0,0.32,652.87,560.68,4,1376.33,85,0,705.04,2279.27,0,1261.18,3,1,48.6,High,668.32,0,2022,4,0.7828451855654696,1396.4299999999998,0.2121347014901125
1412,2683.58,3380.14,0.35,2636.51,0,622.0,0.15,548.04,597.98,4,676.94,65,0,256.54,3254.97,2,300.0,3,2,89.7,Medium,0.0,0,2022,5,1.25956371712414,2636.51,0.20421973632237533
1625,3719.15,2676.47,0.34,2824.62,1,670.0,0.36,671.42,592.67,5,1306.66,21,0,531.96,1079.72,2,1714.84,8,1,12.5,Medium,1042.68,0,2022,6,0.719645617950338,1781.9399999999998,0.1805304975599263
1035,3362.89,3047.81,0.35,2841.72,0,686.0,0.52,510.8,523.82,6,424.17,72,0,332.89,3136.8,2,1143.05,8,2,16.2,High,315.08,0,2022,7,0.9063067778012365,2526.64,0.15189316332083416
1653,3722.49,2286.35,0.28,2814.53,1,662.0,0.27,452.87,110.15,7,1156.5,31,0,423.23,2648.21,2,750.69,0,2,34.6,Low,1436.14,0,2022,8,0.6141990979156425,1378.39,0.1216578150646476
1478,3933.67,2765.44,0.35,2398.01,0,701.0,0.47,630.75,404.94,9,1190.81,83,0,203.72,2116.08,2,1644.56,3,2,75.0,High,1168.23,0,2022,9,0.7030177925448754,1229.7800000000002,0.16034644492293457
1076,4370.73,3079.32,0.07,2727.35,0,666.0,0.41,514.49,384.74,1,578.11,56,0,461.07,1670.01,1,1388.1,3,2,96.1,High,1291.41,0,2022,10,0.7045321948507459,1435.9399999999998,0.11771260178505652
